76	GO:0000323|GO:0005575|GO:0005576|GO:0005622|GO:0005623|GO:0005737|GO:0005764|GO:0005766|GO:0005773|GO:0005775|GO:0012505|GO:0030141|GO:0031410|GO:0031974|GO:0031982|GO:0031983|GO:0034774|GO:0035578|GO:0042582|GO:0043202|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044433|GO:0044437|GO:0044444|GO:0044446|GO:0044464|GO:0060205|GO:0070013|GO:0097708|GO:0099503
77	GO:0000228|GO:0000785|GO:0000790|GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005667|GO:0005694|GO:0031974|GO:0031981|GO:0032991|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044422|GO:0044424|GO:0044427|GO:0044428|GO:0044446|GO:0044454|GO:0044464|GO:0070013
78	GO:0000793|GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005694|GO:0005737|GO:0005768|GO:0005769|GO:0005793|GO:0005886|GO:0009986|GO:0012505|GO:0016020|GO:0030141|GO:0031410|GO:0031974|GO:0031981|GO:0031982|GO:0031983|GO:0032991|GO:0034774|GO:0035868|GO:0042995|GO:0043005|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044425|GO:0044428|GO:0044433|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0060205|GO:0070013|GO:0071944|GO:0097458|GO:0097708|GO:0098796|GO:0098797|GO:0099503|GO:0101002|GO:0120025|GO:1904813
79	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005730|GO:0005737|GO:0005783|GO:0005789|GO:0005829|GO:0005886|GO:0005901|GO:0012505|GO:0016020|GO:0031974|GO:0031981|GO:0031984|GO:0042175|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044425|GO:0044428|GO:0044432|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0044853|GO:0045121|GO:0048471|GO:0070013|GO:0071944|GO:0098589|GO:0098590|GO:0098805|GO:0098827|GO:0098857
80	GO:0000139|GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005794|GO:0005829|GO:0005886|GO:0012505|GO:0016020|GO:0031090|GO:0031984|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044422|GO:0044424|GO:0044431|GO:0044444|GO:0044446|GO:0044464|GO:0048471|GO:0071944|GO:0098588|GO:0098791
81	GO:0001772|GO:0005575|GO:0005576|GO:0005615|GO:0005623|GO:0005886|GO:0005887|GO:0009897|GO:0009986|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0031982|GO:0043226|GO:0043227|GO:0043230|GO:0044421|GO:0044425|GO:0044459|GO:0044464|GO:0045121|GO:0070062|GO:0071944|GO:0098552|GO:0098589|GO:0098805|GO:0098857|GO:1903561
82	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005829|GO:0030485|GO:0032421|GO:0043226|GO:0043228|GO:0043229|GO:0043232|GO:0043292|GO:0044422|GO:0044424|GO:0044444|GO:0044449|GO:0044464|GO:0097458|GO:0098862|GO:0099080|GO:0099081|GO:0099512
83	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0044421|GO:0044464
84	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0044421|GO:0044464
85	GO:0005575|GO:0005576|GO:0005615|GO:0044421
86	GO:0005575|GO:0005623|GO:0005886|GO:0016020|GO:0016021|GO:0031224|GO:0044425|GO:0044464|GO:0071944
87	GO:0005575|GO:0005623|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0032002|GO:0032991|GO:0043235|GO:0044425|GO:0044459|GO:0044464|GO:0071944|GO:0098796|GO:0098797|GO:0098802
88	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0005886|GO:0009897|GO:0009986|GO:0016020|GO:0044421|GO:0044424|GO:0044425|GO:0044459|GO:0044464|GO:0071944|GO:0098552
89	GO:0005575|GO:0005576|GO:0005615|GO:0005623|GO:0005886|GO:0009897|GO:0009986|GO:0016020|GO:0044421|GO:0044425|GO:0044459|GO:0044464|GO:0071944|GO:0098552
90	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0005829|GO:0044421|GO:0044424|GO:0044444|GO:0044464
91	GO:0005575|GO:0005623|GO:0005886|GO:0016020|GO:0016021|GO:0031224|GO:0044425|GO:0044464|GO:0071944
92	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0005829|GO:0044421|GO:0044424|GO:0044444|GO:0044464
93	GO:0000323|GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0005764|GO:0005773|GO:0005829|GO:0012505|GO:0030141|GO:0031410|GO:0031982|GO:0043226|GO:0043227|GO:0043229|GO:0043230|GO:0043231|GO:0044421|GO:0044424|GO:0044444|GO:0044464|GO:0070062|GO:0097708|GO:0099503|GO:1903561
94	GO:0005575|GO:0005576|GO:0005623|GO:0005886|GO:0005887|GO:0009897|GO:0009986|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0044425|GO:0044459|GO:0044464|GO:0071944|GO:0098552
95	GO:0005575|GO:0005576|GO:0005622|GO:0005623|GO:0005737|GO:0005886|GO:0016020|GO:0016021|GO:0031224|GO:0044424|GO:0044425|GO:0044464|GO:0071944
96	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0005886|GO:0016020|GO:0044421|GO:0044424|GO:0044464|GO:0071944
97	GO:0005575|GO:0005623|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0032991|GO:0043235|GO:0044425|GO:0044459|GO:0044464|GO:0071944|GO:0072536|GO:0098796|GO:0098797|GO:0098802
98	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005768|GO:0005829|GO:0005886|GO:0005887|GO:0009897|GO:0009986|GO:0012505|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0031410|GO:0031982|GO:0043226|GO:0043227|GO:0043229|GO:0044424|GO:0044425|GO:0044444|GO:0044459|GO:0044464|GO:0071944|GO:0097708|GO:0098552
99	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005694|GO:0005737|GO:0012505|GO:0030133|GO:0031410|GO:0031974|GO:0031981|GO:0031982|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044428|GO:0044444|GO:0044446|GO:0044464|GO:0070013|GO:0097708
100	GO:0005575|GO:0005576|GO:0005615|GO:0044421
101	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005886|GO:0016020|GO:0016021|GO:0031224|GO:0044421|GO:0044425|GO:0044464|GO:0071944
102	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0005783|GO:0005788|GO:0005886|GO:0005887|GO:0005896|GO:0012505|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0031974|GO:0032991|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0043235|GO:0044421|GO:0044422|GO:0044424|GO:0044425|GO:0044432|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0070013|GO:0071944|GO:0098796|GO:0098797|GO:0098802
103	GO:0005575|GO:0005576|GO:0005615|GO:0005623|GO:0005886|GO:0005887|GO:0005896|GO:0005900|GO:0009897|GO:0009986|GO:0016020|GO:0016021|GO:0030425|GO:0031224|GO:0031226|GO:0032991|GO:0036477|GO:0042995|GO:0043005|GO:0043025|GO:0043235|GO:0044297|GO:0044421|GO:0044425|GO:0044459|GO:0044463|GO:0044464|GO:0070110|GO:0071944|GO:0097447|GO:0097458|GO:0098552|GO:0098796|GO:0098797|GO:0098802|GO:0120025|GO:0120038
104	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005829|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044424|GO:0044444|GO:0044464
105	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005737|GO:0005768|GO:0005829|GO:0010008|GO:0012505|GO:0016020|GO:0031090|GO:0031410|GO:0031974|GO:0031981|GO:0031982|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044428|GO:0044433|GO:0044440|GO:0044444|GO:0044446|GO:0044464|GO:0070013|GO:0097708|GO:0098588|GO:0098805
106	GO:0000139|GO:0000421|GO:0001891|GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005739|GO:0005773|GO:0005774|GO:0005776|GO:0005794|GO:0005829|GO:0005886|GO:0012505|GO:0012506|GO:0016020|GO:0030139|GO:0030659|GO:0030666|GO:0030670|GO:0031090|GO:0031410|GO:0031982|GO:0031984|GO:0042995|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044422|GO:0044424|GO:0044425|GO:0044431|GO:0044433|GO:0044437|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0045335|GO:0071944|GO:0097708|GO:0098588|GO:0098791|GO:0098805
107	GO:0005575|GO:0005623|GO:0005886|GO:0005887|GO:0008305|GO:0009986|GO:0016020|GO:0016021|GO:0030424|GO:0030426|GO:0030427|GO:0031224|GO:0031226|GO:0032991|GO:0033267|GO:0034669|GO:0036477|GO:0042995|GO:0043005|GO:0043025|GO:0043235|GO:0044297|GO:0044425|GO:0044459|GO:0044463|GO:0044464|GO:0071944|GO:0097458|GO:0098636|GO:0098796|GO:0098797|GO:0098802|GO:0120025|GO:0120038|GO:0150034
108	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005886|GO:0005887|GO:0008305|GO:0009986|GO:0012505|GO:0012506|GO:0016020|GO:0016021|GO:0030141|GO:0030659|GO:0030667|GO:0031090|GO:0031224|GO:0031226|GO:0031410|GO:0031982|GO:0032991|GO:0034687|GO:0035579|GO:0042581|GO:0043226|GO:0043227|GO:0043229|GO:0043235|GO:0044422|GO:0044424|GO:0044425|GO:0044433|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0071944|GO:0097708|GO:0098588|GO:0098636|GO:0098796|GO:0098797|GO:0098802|GO:0098805|GO:0099503
109	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005886|GO:0005887|GO:0008305|GO:0009897|GO:0009986|GO:0012505|GO:0012506|GO:0016020|GO:0016021|GO:0030141|GO:0030659|GO:0030667|GO:0031090|GO:0031224|GO:0031226|GO:0031410|GO:0031982|GO:0032991|GO:0034687|GO:0034688|GO:0035579|GO:0042581|GO:0043226|GO:0043227|GO:0043229|GO:0043235|GO:0044422|GO:0044424|GO:0044425|GO:0044433|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0044853|GO:0045121|GO:0070820|GO:0070821|GO:0071944|GO:0097708|GO:0098552|GO:0098588|GO:0098589|GO:0098590|GO:0098636|GO:0098796|GO:0098797|GO:0098802|GO:0098805|GO:0098857|GO:0099503|GO:0101002|GO:0101003
110	GO:0005575|GO:0005623|GO:0005886|GO:0005887|GO:0008305|GO:0009986|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0032991|GO:0034686|GO:0043235|GO:0044425|GO:0044459|GO:0044464|GO:0071944|GO:0098636|GO:0098796|GO:0098797|GO:0098802
111	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005737|GO:0005768|GO:0005829|GO:0005856|GO:0005886|GO:0005901|GO:0005912|GO:0005924|GO:0005925|GO:0009898|GO:0012505|GO:0016020|GO:0016363|GO:0019897|GO:0019898|GO:0030054|GO:0030055|GO:0031234|GO:0031410|GO:0031904|GO:0031974|GO:0031981|GO:0031982|GO:0034399|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044422|GO:0044424|GO:0044425|GO:0044428|GO:0044433|GO:0044440|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0044853|GO:0045121|GO:0070013|GO:0070161|GO:0071944|GO:0097708|GO:0098552|GO:0098562|GO:0098589|GO:0098590|GO:0098805|GO:0098857
112	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005739|GO:0005829|GO:0005886|GO:0009898|GO:0016020|GO:0019897|GO:0019898|GO:0031234|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044424|GO:0044425|GO:0044444|GO:0044459|GO:0044464|GO:0045121|GO:0071944|GO:0098552|GO:0098562|GO:0098589|GO:0098805|GO:0098857
113	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005737|GO:0005739|GO:0005829|GO:0031974|GO:0031981|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044428|GO:0044444|GO:0044446|GO:0044464|GO:0070013
114	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0012505|GO:0030141|GO:0031410|GO:0031974|GO:0031982|GO:0031983|GO:0034774|GO:0035580|GO:0042581|GO:0043226|GO:0043227|GO:0043229|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044433|GO:0044444|GO:0044446|GO:0044464|GO:0060205|GO:0070013|GO:0097708|GO:0099503
115	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0044421|GO:0044424|GO:0044464
116	GO:0005575|GO:0005623|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0044425|GO:0044459|GO:0044464|GO:0045121|GO:0071944|GO:0098589|GO:0098805|GO:0098857
117	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0009986|GO:0012505|GO:0030139|GO:0030141|GO:0031410|GO:0031974|GO:0031982|GO:0031983|GO:0032991|GO:0034774|GO:0035580|GO:0042581|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044215|GO:0044216|GO:0044217|GO:0044218|GO:0044279|GO:0044421|GO:0044422|GO:0044424|GO:0044433|GO:0044444|GO:0044446|GO:0044464|GO:0045335|GO:0060205|GO:0070013|GO:0070820|GO:0071682|GO:0097013|GO:0097708|GO:0099503|GO:1904724
118	GO:0005575|GO:0005576|GO:0005615|GO:0044421
119	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005886|GO:0009897|GO:0009986|GO:0016020|GO:0016021|GO:0031224|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044421|GO:0044424|GO:0044425|GO:0044459|GO:0044464|GO:0071944|GO:0098552
120	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005737|GO:0005829|GO:0009986|GO:0012505|GO:0030141|GO:0031410|GO:0031974|GO:0031981|GO:0031982|GO:0031983|GO:0034774|GO:0043209|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044428|GO:0044433|GO:0044444|GO:0044446|GO:0044464|GO:0060205|GO:0070013|GO:0097708|GO:0099503|GO:0101002|GO:1904813
121	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005739|GO:0005886|GO:0016020|GO:0030016|GO:0030017|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043292|GO:0044421|GO:0044422|GO:0044424|GO:0044444|GO:0044449|GO:0044464|GO:0071944|GO:0099080|GO:0099081|GO:0099512
122	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0012505|GO:0030141|GO:0031012|GO:0031410|GO:0031974|GO:0031982|GO:0043226|GO:0043227|GO:0043229|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044433|GO:0044444|GO:0044446|GO:0044464|GO:0070013|GO:0070820|GO:0097708|GO:0099503|GO:0101002|GO:1904724|GO:1904813
123	GO:0000323|GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005764|GO:0005766|GO:0005773|GO:0005775|GO:0012505|GO:0030141|GO:0031410|GO:0031974|GO:0031982|GO:0031983|GO:0034774|GO:0035578|GO:0042582|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044433|GO:0044437|GO:0044444|GO:0044446|GO:0044464|GO:0060205|GO:0070013|GO:0097708|GO:0099503
124	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005829|GO:0044424|GO:0044444|GO:0044464|GO:0045202
125	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005768|GO:0005829|GO:0005886|GO:0010008|GO:0012505|GO:0016020|GO:0031090|GO:0031410|GO:0031982|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044422|GO:0044424|GO:0044433|GO:0044440|GO:0044444|GO:0044446|GO:0044464|GO:0071944|GO:0097708|GO:0098588|GO:0098805
126	GO:0001725|GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005829|GO:0005856|GO:0005886|GO:0015629|GO:0016020|GO:0030027|GO:0031252|GO:0032153|GO:0032154|GO:0032155|GO:0032432|GO:0042641|GO:0042995|GO:0043226|GO:0043228|GO:0043229|GO:0043232|GO:0044422|GO:0044424|GO:0044425|GO:0044430|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0071944|GO:0097517|GO:0098590|GO:0120025
127	GO:0005575|GO:0005576|GO:0005622|GO:0005623|GO:0005737|GO:0005768|GO:0005794|GO:0005796|GO:0012505|GO:0031410|GO:0031974|GO:0031982|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044431|GO:0044444|GO:0044446|GO:0044464|GO:0070013|GO:0097708
128	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005829|GO:0032991|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044424|GO:0044444|GO:0044445|GO:0044464|GO:0061702|GO:0072557
129	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0044424|GO:0044464
130	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005737|GO:0005829|GO:0031974|GO:0031981|GO:0032991|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044428|GO:0044444|GO:0044445|GO:0044446|GO:0044464|GO:0061702|GO:0070013|GO:0072558
131	GO:0005575|GO:0005576|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005783|GO:0005829|GO:0012505|GO:0032991|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044424|GO:0044444|GO:0044445|GO:0044464|GO:0061702|GO:0072559
132	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005739|GO:0005794|GO:0005829|GO:0005856|GO:0005886|GO:0009986|GO:0012505|GO:0016020|GO:0016323|GO:0031982|GO:0032991|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0044424|GO:0044425|GO:0044444|GO:0044459|GO:0044464|GO:0071944|GO:0098590
133	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0005777|GO:0005782|GO:0005829|GO:0005856|GO:0005938|GO:0030863|GO:0031907|GO:0031974|GO:0042579|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044422|GO:0044424|GO:0044438|GO:0044439|GO:0044444|GO:0044446|GO:0044448|GO:0044464|GO:0048471|GO:0070013|GO:0071944|GO:0099568
134	GO:0005575|GO:0005576|GO:0005615|GO:0032991|GO:0044421
135	GO:0000228|GO:0000785|GO:0000790|GO:0000791|GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005694|GO:0005719|GO:0031974|GO:0031981|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044422|GO:0044424|GO:0044427|GO:0044428|GO:0044446|GO:0044454|GO:0044464|GO:0070013
136	GO:0000139|GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005794|GO:0005886|GO:0012505|GO:0012506|GO:0016020|GO:0030141|GO:0030659|GO:0030667|GO:0031090|GO:0031410|GO:0031982|GO:0031984|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0044422|GO:0044424|GO:0044431|GO:0044433|GO:0044444|GO:0044446|GO:0044464|GO:0070820|GO:0070821|GO:0071944|GO:0097708|GO:0098588|GO:0098791|GO:0098805|GO:0099503
137	GO:0000151|GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005829|GO:0032991|GO:0044424|GO:0044444|GO:0044464|GO:0071797|GO:1902494|GO:1990234
138	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0012505|GO:0030141|GO:0030424|GO:0031410|GO:0031982|GO:0033267|GO:0042995|GO:0043005|GO:0043195|GO:0043226|GO:0043227|GO:0043229|GO:0043679|GO:0044306|GO:0044421|GO:0044424|GO:0044444|GO:0044456|GO:0044463|GO:0044464|GO:0045202|GO:0097458|GO:0097708|GO:0098793|GO:0099503|GO:0120025|GO:0120038|GO:0150034
139	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005635|GO:0005654|GO:0005667|GO:0005730|GO:0005737|GO:0005739|GO:0012505|GO:0031967|GO:0031974|GO:0031975|GO:0031981|GO:0032991|GO:0032993|GO:0043226|GO:0043227|GO:0043228|GO:0043229|GO:0043231|GO:0043232|GO:0043233|GO:0044422|GO:0044424|GO:0044428|GO:0044444|GO:0044446|GO:0044464|GO:0070013
140	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0012505|GO:0018995|GO:0020003|GO:0020005|GO:0030141|GO:0030430|GO:0031091|GO:0031093|GO:0031410|GO:0031974|GO:0031982|GO:0031983|GO:0033643|GO:0033646|GO:0033655|GO:0034774|GO:0043226|GO:0043227|GO:0043229|GO:0043230|GO:0043233|GO:0043656|GO:0043657|GO:0044215|GO:0044216|GO:0044217|GO:0044421|GO:0044422|GO:0044424|GO:0044433|GO:0044444|GO:0044446|GO:0044464|GO:0060205|GO:0065010|GO:0070013|GO:0097679|GO:0097708|GO:0099503
141	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005634|GO:0005737|GO:0030054|GO:0031982|GO:0043226|GO:0043227|GO:0043229|GO:0043230|GO:0043231|GO:0044421|GO:0044424|GO:0044464|GO:0045202|GO:0070062|GO:1903561
142	GO:0005575|GO:0005576|GO:0005622|GO:0005623|GO:0005737|GO:0005783|GO:0005788|GO:0005789|GO:0005886|GO:0005887|GO:0009986|GO:0012505|GO:0012506|GO:0016020|GO:0016021|GO:0019898|GO:0030141|GO:0030659|GO:0030667|GO:0031090|GO:0031224|GO:0031225|GO:0031226|GO:0031253|GO:0031410|GO:0031974|GO:0031982|GO:0031984|GO:0035579|GO:0042175|GO:0042581|GO:0042995|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044425|GO:0044432|GO:0044433|GO:0044444|GO:0044446|GO:0044459|GO:0044463|GO:0044464|GO:0070013|GO:0071437|GO:0071438|GO:0071944|GO:0097708|GO:0098588|GO:0098590|GO:0098805|GO:0098827|GO:0099503|GO:0120025|GO:0120038
143	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005829|GO:0005886|GO:0016020|GO:0044424|GO:0044444|GO:0044464|GO:0071944
144	GO:0005575|GO:0005623|GO:0005886|GO:0005911|GO:0005923|GO:0016020|GO:0016021|GO:0030054|GO:0031224|GO:0043209|GO:0043218|GO:0043296|GO:0044425|GO:0044464|GO:0070160|GO:0071944
145	GO:0005575|GO:0005576|GO:0005623|GO:0005886|GO:0016020|GO:0030424|GO:0030425|GO:0033267|GO:0036477|GO:0042995|GO:0043005|GO:0043025|GO:0043679|GO:0044297|GO:0044306|GO:0044456|GO:0044463|GO:0044464|GO:0045202|GO:0071944|GO:0097447|GO:0097458|GO:0098793|GO:0120025|GO:0120038|GO:0150034
146	GO:0005575|GO:0005576|GO:0005615|GO:0005622|GO:0005623|GO:0005737|GO:0005777|GO:0005782|GO:0012505|GO:0030141|GO:0031410|GO:0031907|GO:0031974|GO:0031982|GO:0031983|GO:0034774|GO:0042579|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044421|GO:0044422|GO:0044424|GO:0044433|GO:0044438|GO:0044439|GO:0044444|GO:0044446|GO:0044464|GO:0060205|GO:0070013|GO:0097708|GO:0099503
147	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0031974|GO:0031981|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044428|GO:0044446|GO:0044464|GO:0070013
148	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005654|GO:0005667|GO:0005737|GO:0005829|GO:0031974|GO:0031981|GO:0032991|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044428|GO:0044444|GO:0044446|GO:0044464|GO:0044798|GO:0048471|GO:0070013|GO:0090575
149	GO:0005575|GO:0005576|GO:0005622|GO:0005623|GO:0005737|GO:0005813|GO:0005815|GO:0005856|GO:0005886|GO:0005887|GO:0015630|GO:0016020|GO:0016021|GO:0031224|GO:0031226|GO:0043226|GO:0043228|GO:0043229|GO:0043232|GO:0044422|GO:0044424|GO:0044425|GO:0044430|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0048471|GO:0071944
150	GO:0005575|GO:0005622|GO:0005623|GO:0005886|GO:0016020|GO:0016021|GO:0031224|GO:0044425|GO:0044464|GO:0071944
151	GO:0005575|GO:0005622|GO:0005623|GO:0005634|GO:0005635|GO:0005641|GO:0005737|GO:0005783|GO:0005789|GO:0012505|GO:0016020|GO:0016021|GO:0031224|GO:0031967|GO:0031970|GO:0031974|GO:0031975|GO:0031984|GO:0042175|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044425|GO:0044428|GO:0044432|GO:0044444|GO:0044446|GO:0044464|GO:0048471|GO:0070013|GO:0098827
152	GO:0005575|GO:0005622|GO:0005623|GO:0005737|GO:0005783|GO:0005788|GO:0005789|GO:0005886|GO:0005901|GO:0012505|GO:0016020|GO:0031090|GO:0031974|GO:0031984|GO:0032991|GO:0042175|GO:0042995|GO:0043005|GO:0043226|GO:0043227|GO:0043229|GO:0043231|GO:0043233|GO:0044422|GO:0044424|GO:0044425|GO:0044432|GO:0044444|GO:0044446|GO:0044459|GO:0044464|GO:0044853|GO:0045121|GO:0070013|GO:0071944|GO:0097458|GO:0098589|GO:0098590|GO:0098805|GO:0098827|GO:0098857|GO:0120025
